behavior,gamma,seed,transition,right_reward_events_per_10000,g_plus_events_per_10000,target_mean_abs_error,target_mean_mc_tolerance,soft_mean_bellman_residual,sampled_mean_bellman_residual,soft_mean_value_error,sampled_mean_value_error
uniform_random,0.995,3,100000,11.999999999999998,0.2,5.148221872273984e-06,0.00011926531600653965,0.0008280142274224147,0.0022257453449191188,0.3930631261519462,0.33068022895298593
uniform_random,0.995,3,150000,10.733333333333333,0.26666666666666666,1.2822664086309388e-05,0.000111708942222101,0.0007113653305998903,0.006651614905434142,0.38441291575580383,0.2775099765701057
uniform_random,0.995,4,1000,10.0,0.0,2.0850000000000056e-05,0.0008658357061244337,0.0005073726207046672,0.00042083333333333366,0.41226607721566827,0.4125441740641944
uniform_random,0.995,4,5000,8.0,0.0,2.0160000000000048e-05,0.00038079152091400123,0.0007977577579699295,0.00042083333333333366,0.4106229197432218,0.4125441740641944
uniform_random,0.995,4,10000,5.0,0.0,1.8560000000000032e-05,0.00025839525769642656,0.0010264648493479155,0.00042083333333333366,0.4088036229008451,0.4125441740641944
uniform_random,0.995,4,25000,10.8,0.0,2.1475999999999965e-05,0.00017574243234917155,0.0009448676695690246,0.00042083333333333366,0.40487282300582933,0.4125441740641944
uniform_random,0.995,4,50000,9.0,0.0,2.045700000000001e-05,0.00012129412825030397,0.0005589223970354768,0.00042083333333333366,0.4027872933011638,0.4125441740641944
uniform_random,0.995,4,100000,9.1,0.1,2.0175417109320054e-05,9.100495089896899e-05,0.0007327292052244167,0.003813565934022352,0.39673967085439865,0.3718870209029351
uniform_random,0.995,4,150000,9.533333333333333,0.13333333333333333,1.2087145654673254e-05,7.932043017443774e-05,0.0008602506954087805,0.0011916957150600958,0.38769672315912174,0.34998634864227546
uniform_random,0.995,5,1000,30.0,0.0,3.0999999999999954e-05,0.0010551166760126565,0.0005102423875371756,0.00042083333333333366,0.4122313458612122,0.4125441740641944
uniform_random,0.995,5,5000,8.0,0.0,2.0240000000000047e-05,0.0003815470529305636,0.0008080356852819334,0.00042083333333333366,0.4106387321295942,0.4125441740641944
uniform_random,0.995,5,10000,8.0,0.0,2.030500000000006e-05,0.0002702278022336033,0.0010225643394367624,0.00042083333333333366,0.4087590956203171,0.4125441740641944
uniform_random,0.995,5,25000,9.6,0.0,2.0710000000000047e-05,0.00017258822230964419,0.0009105879079400922,0.00042083333333333366,0.4049704538307839,0.4125441740641944
uniform_random,0.995,5,50000,8.8,0.4,3.610123846357893e-05,0.00014366604815173033,0.0005557813744896512,0.009986427968119183,0.40286037138079395,0.34071356756916577
uniform_random,0.995,5,100000,9.6,0.4,2.389984388381783e-05,0.00015872404318546153,0.000745931165653183,0.0035071495403288847,0.3951148768005366,0.2769162029888956
uniform_random,0.995,5,150000,9.466666666666667,0.4666666666666667,3.290964300878274e-05,0.0001526860045675966,0.0007787257259132891,0.00484198006109784,0.3876356548067381,0.22098453041684293
uniform_random,0.995,6,1000,10.0,0.0,2.225000000000001e-05,0.0008944657343912032,0.0005159029033168916,0.00042083333333333366,0.41227119934063866,0.4125441740641944
uniform_random,0.995,6,5000,5.999999999999999,2.0,0.00020975070211136718,0.00040457650688900643,0.0008288328295226579,0.006371286508351787,0.410651836409772,0.38811092099589756
uniform_random,0.995,6,10000,4.0,1.0,9.76169154079734e-05,0.00029704600322124887,0.0009846137346049908,0.006074251550700357,0.4089074029584492,0.3795137145786071
uniform_random,0.995,6,25000,4.4,0.4,3.928289535738705e-05,0.00019468812883891934,0.0012177070751702563,0.004953675981572025,0.405466574778871,0.372896216402868
uniform_random,0.995,6,50000,9.799999999999999,0.4,1.824009843847535e-05,0.00015071116398696598,0.0006360805946442478,0.006548700585429002,0.4026692807452412,0.3403363471813306
uniform_random,0.995,6,100000,12.700000000000001,0.4,3.9360258685824934e-05,0.00013105759094902023,0.0007620791084412387,0.003817219399038748,0.3901257030762005,0.30235882725984137
uniform_random,0.995,6,150000,11.999999999999998,0.33333333333333337,1.4305570415110158e-05,0.00013288851113362577,0.000777141170618467,0.002454788711098374,0.3808668825858948,0.26681084900916346
uniform_random,0.995,7,1000,10.0,0.0,2.0850000000000002e-05,0.0008658357061244337,0.0005176315455613442,0.00042083333333333366,0.412269369083274,0.4125441740641944
uniform_random,0.995,7,5000,16.0,0.0,2.3489999999999973e-05,0.0004108946624136127,0.0007762444469921366,0.00042083333333333366,0.41066725086872563,0.4125441740641944
uniform_random,0.995,7,10000,28.999999999999996,0.0,2.9810000000000025e-05,0.00032718839252027834,0.0008295785432936258,0.00042083333333333366,0.4080856336844123,0.4125441740641944
uniform_random,0.995,7,25000,20.0,0.0,2.5701999999999857e-05,0.00019219195991508926,0.000834034418939225,0.00042083333333333366,0.40466143855738795,0.4125441740641944
uniform_random,0.995,7,50000,13.799999999999999,0.0,2.2832999999999685e-05,0.00012811848583244316,0.0007487698032328568,0.00042083333333333366,0.40260034747385753,0.4125441740641944
uniform_random,0.995,7,100000,12.6,0.0,2.2254999999999583e-05,8.94436851320235e-05,0.0007747719245426039,0.00042083333333333366,0.3933470707566132,0.4125441740641944
uniform_random,0.995,7,150000,11.266666666666666,0.06666666666666667,1.6116784462798695e-05,7.230568948139321e-05,0.0007925344952479067,0.0068691912893843856,0.3857239369623053,0.38013714085539463
uniform_random,0.995,8,1000,0.0,0.0,1.4650000000000012e-05,0.0007262049504100045,0.0005052064170459439,0.00042083333333333366,0.4123089208409356,0.4125441740641944
uniform_random,0.995,8,5000,8.0,0.0,2.0050000000000044e-05,0.00037975021000652225,0.0007975782148783093,0.00042083333333333366,0.4106487307862074,0.4125441740641944
uniform_random,0.995,8,10000,13.0,0.0,2.2184999999999975e-05,0.0002823936555590506,0.0010770599269339942,0.00042083333333333366,0.40871681717035163,0.4125441740641944
uniform_random,0.995,8,25000,9.6,0.0,2.082200000000023e-05,0.0001730548075495255,0.0010585915912274138,0.00042083333333333366,0.4052020327041974,0.4125441740641944
uniform_random,0.995,8,50000,14.0,0.2,2.8247770025857113e-06,0.00012861645315546112,0.0007994168613717476,0.0034461327951526726,0.4019493563111844,0.40359160252119963
uniform_random,0.995,8,100000,12.899999999999999,0.4,1.342382305816181e-05,0.00010181691328195713,0.0009112778309637663,0.005369508504110766,0.39152370154890076,0.3286286810189865
uniform_random,0.995,8,150000,12.2,0.26666666666666666,7.529310164684777e-06,9.55469886836291e-05,0.0006949572633220517,0.001047854490798442,0.37977751766329443,0.3256971900379298
uniform_random,0.995,9,1000,0.0,0.0,1.6949999999999992e-05,0.0007811334649085238,0.0005189699976401417,0.00042083333333333366,0.4122845922490827,0.4125441740641944
uniform_random,0.995,9,5000,16.0,0.0,2.3880000000000053e-05,0.00041429733670396337,0.0007827605714595347,0.00042083333333333366,0.4105050969679507,0.4125441740641944
uniform_random,0.995,9,10000,13.0,0.0,2.220499999999998e-05,0.00028252110204373093,0.0009200126715939466,0.00042083333333333366,0.40848898862457167,0.4125441740641944
uniform_random,0.995,9,25000,10.0,0.0,2.095399999999991e-05,0.00017359899571139052,0.0009239156795622785,0.00042083333333333366,0.4049827078279835,0.4125441740641944
uniform_random,0.995,9,50000,11.2,0.0,2.1617999999999812e-05,0.00012467647473360816,0.0006543903768412955,0.00042083333333333366,0.4026486984615146,0.4125441740641944
uniform_random,0.995,9,100000,11.4,0.1,1.1500949774065176e-05,9.071439768039287e-05,0.0007661630194294566,0.005497961863571491,0.3926036547962685,0.3738110365458098
uniform_random,0.995,9,150000,12.266666666666667,0.06666666666666667,6.769601330117864e-06,7.836503022486643e-05,0.0008290180882244624,0.0010959613732774518,0.38136269413592205,0.36739456028648054
mild_right_bias,0.95,0,1000,70.0,20.0,0.0013590917879961074,0.00395681314330223,0.004567535694207425,0.008264404587166535,0.3014329618823025,0.28630749456134597
mild_right_bias,0.95,0,5000,68.0,5.999999999999999,0.0002465289263332976,0.0017247550468315132,0.006198748898083002,0.007930800568847285,0.2885192927464569,0.2734927080396929
mild_right_bias,0.95,0,10000,60.0,2.9999999999999996,4.2369762781734044e-05,0.001177696960897153,0.007593577838789185,0.005727266362036462,0.26068559103473804,0.2583065921286041
mild_right_bias,0.95,0,25000,60.400000000000006,3.2,5.116544950542479e-06,0.0008122604375119034,0.005270202253761259,0.007912778455374485,0.17859190620799503,0.19932089912499698
mild_right_bias,0.95,0,50000,68.8,3.4000000000000004,0.00027867707927196894,0.0007107732909894884,0.0032480035930646683,0.005590930678757285,0.07347882828859283,0.13470566721408447
mild_right_bias,0.95,0,100000,62.7,3.9,0.00011651153160804895,0.0007713918448421903,0.002583998430275701,0.006192910819689435,0.018673350011398925,0.0284998032205018
mild_right_bias,0.95,0,150000,61.86666666666667,4.133333333333333,9.181855878601097e-05,0.0007225539495154815,0.005742164612949366,0.01167428204091595,0.008151892204507648,0.051005895292653536
mild_right_bias,0.95,1,1000,30.0,20.0,0.001703735698971828,0.002914422512888694,0.004514641263850784,0.0036938749671615555,0.30225771480906877,0.29588631244679414
mild_right_bias,0.95,1,5000,76.0,4.0,7.616123696965651e-05,0.0017464677929848668,0.006904563914860826,0.0086331063188547,0.2865057968227964,0.2762587467144489
mild_right_bias,0.95,1,10000,66.0,5.0,9.183836721278135e-05,0.0012003116898666895,0.008159788767143995,0.0082378385924725,0.2613800608040717,0.24264234151958378
mild_right_bias,0.95,1,25000,54.8,2.8,0.00015910477491616615,0.0008243769456793756,0.0067047761590885505,0.007427845670857314,0.1949099860262541,0.20170449157762013
mild_right_bias,0.95,1,50000,58.199999999999996,4.2,5.329286229346919e-05,0.0007958641833304512,0.003969782128942982,0.007488509661633715,0.1073912607033507,0.10292543092322089
mild_right_bias,0.95,1,100000,64.0,3.6999999999999997,8.418293546078037e-05,0.0006761737196633027,0.0019368046011670863,0.010939623527543345,0.006469217334750986,0.0442042598703729
mild_right_bias,0.95,1,150000,67.4,4.0,3.401469702724036e-05,0.0006807524948199519,0.003097709026318005,0.010010610101711703,0.005613398601249743,0.013816111286450715
mild_right_bias,0.95,2,1000,40.0,0.0,0.0003025000000000008,0.003244711851613339,0.004607297822732209,0.004208333333333337,0.3020310961378719,0.3042887812677791
mild_right_bias,0.95,2,5000,57.99999999999999,4.0,6.548980455363049e-06,0.001659193276649381,0.006080547109139849,0.007059967904520047,0.28829608412940694,0.28125709898168866
mild_right_bias,0.95,2,10000,60.0,5.0,1.845274429214047e-05,0.0011712631497547814,0.007092641448129111,0.009390955461870604,0.2562435791627026,0.24971271760296235
mild_right_bias,0.95,2,25000,65.2,5.199999999999999,1.0292876036155363e-05,0.0009229486995477188,0.007131931575588997,0.007345608073965192,0.17014670792590614,0.19023975654334327
mild_right_bias,0.95,2,50000,69.2,5.199999999999999,2.2764008996742358e-05,0.0008014746777132419,0.0037073567499873055,0.010968264369506701,0.08081805099441083,0.07352850926839978
mild_right_bias,0.95,2,100000,64.6,4.5,7.451900859856142e-05,0.0008185085544338824,0.003643553643330117,0.013915746071582793,0.0055647912294249325,0.020910875647785526
mild_right_bias,0.95,2,150000,65.39999999999999,4.933333333333334,9.200901699166208e-05,0.0007814031869616582,0.002954514797741501,0.013799944908641261,0.01757223075585922,0.03980771656374415
mild_right_bias,0.95,3,1000,110.0,10.0,0.0003718202968749989,0.004667521362048198,0.004906295732846751,0.004721658395182295,0.3001061083859427,0.2994495638198625
mild_right_bias,0.95,3,5000,62.0,4.0,2.4449102877937244e-05,0.001648328520320339,0.006492360642792,0.0077076062277746426,0.2877278903959962,0.2806550879353473
mild_right_bias,0.95,3,10000,87.0,10.0,0.000475853629773617,0.0013039065004937847,0.009451808865644252,0.017491387999643754,0.25630443891332105,0.21645273706078497
mild_right_bias,0.95,3,25000,70.8,5.999999999999999,0.00018926146155938406,0.0010534460377742616,0.005417505882976961,0.005584660721189397,0.16932672053804146,0.15256665999979893
mild_right_bias,0.95,3,50000,65.39999999999999,4.6000000000000005,9.654565885057476e-05,0.0009131636828403416,0.004856283034316215,0.008411754674747715,0.09917883583175635,0.08958225178789518
mild_right_bias,0.95,3,100000,67.60000000000001,4.3,3.400738952610838e-05,0.0007294759141156919,0.002211859588091817,0.008564975211182838,0.019018492682335436,0.05758968766220144
mild_right_bias,0.95,3,150000,65.2,4.533333333333333,5.440841568668531e-05,0.0006634099343279328,0.0023829974596401827,0.013049867953299384,0.005397454691642535,0.035648737121523465
mild_right_bias,0.95,4,1000,30.0,0.0,0.00025949999999999986,0.003011648883917243,0.004643741406905181,0.004208333333333337,0.30218505941817403,0.3042887812677791
mild_right_bias,0.95,4,5000,42.0,0.0,0.0003136999999999999,0.001477385081825304,0.005685720921324755,0.004208333333333337,0.29167601981709823,0.3042887812677791
mild_right_bias,0.95,4,10000,47.0,1.0,0.00023665811117206932,0.0010815784124386003,0.007225944188191176,0.004058592109928389,0.27272240724307933,0.2998906559624406
mild_right_bias,0.95,4,25000,57.6,2.8,0.00019139628710234183,0.0007584912792035758,0.0061074909757123244,0.00774309784549785,0.18624642969166852,0.21869981564959448
mild_right_bias,0.95,4,50000,59.6,2.8,0.00020369260290819396,0.0006693572030169199,0.0043590497174229624,0.009201472087826986,0.10202301078832514,0.11913087891383806
mild_right_bias,0.95,4,100000,59.199999999999996,3.6999999999999997,9.736947069952095e-05,0.0007085629037641583,0.0024193861953678585,0.007808283048411098,0.03914620769980325,0.018831021108654266
mild_right_bias,0.95,4,150000,61.06666666666666,3.466666666666667,0.00015028908646635974,0.0006742772325391002,0.003784747431318169,0.012397771249801695,0.0038745614791131206,0.04317491662769458
mild_right_bias,0.95,5,1000,70.0,0.0,0.00043050000000000006,0.00385571666490162,0.004709822597911694,0.004208333333333337,0.3013622026379945,0.3042887812677791
mild_right_bias,0.95,5,5000,62.0,5.999999999999999,0.00016947481477829255,0.001657632395780566,0.006150205009694793,0.00756467651938359,0.2880492039980652,0.2859106862186525
mild_right_bias,0.95,5,10000,57.0,4.0,1.4912822455716984e-05,0.0011457099722493231,0.006651704136424419,0.00788950115762613,0.2635711785007547,0.24824848954048018
mild_right_bias,0.95,5,25000,64.8,3.6,2.6842635944289428e-05,0.0009248580446622202,0.00766106518485344,0.011711751760888128,0.1674820532063784,0.13316232489771648
mild_right_bias,0.95,5,50000,68.0,4.0,8.193492428261451e-05,0.0008930385848831277,0.004085731470309814,0.006951201092744726,0.07671595861448427,0.0748736020100603
mild_right_bias,0.95,5,100000,70.2,4.5,5.374788346326764e-05,0.0008258683999581714,0.0040285221798319155,0.01207075221330133,0.015789188072561907,0.025411171924202874
mild_right_bias,0.95,5,150000,64.4,4.133333333333333,0.0001303268668561841,0.0007447049299149146,0.0031354685550271147,0.010726906603649377,0.01234350088080839,0.024943011375524102
mild_right_bias,0.95,6,1000,30.0,0.0,0.0002575000000000007,0.002999677482663763,0.0046187353165917855,0.004208333333333337,0.3021131482343046,0.3042887812677791
mild_right_bias,0.95,6,5000,74.0,8.0,0.00027462334508639163,0.0018474468749861484,0.006382571619429348,0.008835398528629293,0.284654842123323,0.26592844567420615
mild_right_bias,0.95,6,10000,65.0,5.999999999999999,0.00013689176821842647,0.0012491004812162,0.007122613674619642,0.008935130361674438,0.25242862642652636,0.23979569581206764
mild_right_bias,0.95,6,25000,60.400000000000006,4.4,0.000199972492884129,0.0009465094202246714,0.0051028645503954926,0.005345974822929273,0.1806674733474062,0.1836902061100615
mild_right_bias,0.95,6,50000,56.2,4.6000000000000005,5.1681524376234744e-05,0.0007332107868087048,0.0038499725761088504,0.012684297475811929,0.10959743386427763,0.12254942576321386
mild_right_bias,0.95,6,100000,63.099999999999994,4.8,0.00028808814881345346,0.0006775627057554111,0.002407672531539236,0.014635624346054006,0.02033462005769014,0.030756626130184896
mild_right_bias,0.95,6,150000,63.33333333333333,5.133333333333333,7.98247536239749e-05,0.0007473204843073398,0.0024721682043239573,0.020601657823930215,0.014699273246673611,0.03076713860163506
mild_right_bias,0.95,7,1000,20.0,0.0,0.00021650000000000009,0.0027589677417469067,0.0046010731345114105,0.004208333333333337,0.30226117013081716,0.3042887812677791
mild_right_bias,0.95,7,5000,46.0,4.0,4.944077837095665e-05,0.0015260658490443937,0.005724254703864091,0.010742607289488379,0.2924786807375856,0.2851266557762661
mild_right_bias,0.95,7,10000,52.0,5.999999999999999,0.00020655689691535285,0.0011200065437168979,0.007059974762479572,0.012147206870681417,0.26940829967248414,0.24878819766938545
mild_right_bias,0.95,7,25000,51.599999999999994,7.2,3.9633362070690126e-05,0.0009842349039064374,0.006728954252647328,0.015017531983217461,0.20137755271148686,0.10730341466307058
mild_right_bias,0.95,7,50000,52.6,6.2,6.130635200793377e-05,0.0010414906832679806,0.004756857987657887,0.009813320546226573,0.1125892307499059,0.02145533552987061
mild_right_bias,0.95,7,100000,55.5,4.5,1.4781467825769612e-05,0.0009670046420068277,0.0037363054922435884,0.007625502054325754,0.016663081042850653,0.029764888391605557
mild_right_bias,0.95,7,150000,62.33333333333333,4.8,1.2515764989173839e-05,0.0008712541702279037,0.004116537272039783,0.006128949613182648,0.0044093598882482335,0.027594846625311895
mild_right_bias,0.95,8,1000,60.0,0.0,0.0004055000000000006,0.003749146702917895,0.004618420431670462,0.004208333333333337,0.3015936037915627,0.3042887812677791
mild_right_bias,0.95,8,5000,44.0,0.0,0.00031540000000000116,0.0014803163715908692,0.005378239883113989,0.004208333333333337,0.29252325637948956,0.3042887812677791
mild_right_bias,0.95,8,10000,61.00000000000001,5.0,8.435839905813775e-05,0.0011475167329600146,0.008323317971456724,0.011474681995306739,0.26707283858657926,0.2555650034570015
mild_right_bias,0.95,8,25000,60.400000000000006,4.8,6.616577292409276e-05,0.00098678222590297,0.005827136243490774,0.008772548698993429,0.1876859947011841,0.1291595447605812
mild_right_bias,0.95,8,50000,58.599999999999994,4.6000000000000005,0.00019436454968496664,0.001011585683506617,0.0032316994416311715,0.016220899027891592,0.11235865485945869,0.029856614535870837
mild_right_bias,0.95,8,100000,63.2,4.6000000000000005,3.2017577102166905e-05,0.0009249885714332072,0.003768944988720877,0.0061950674595196665,0.04003338471529017,0.037888932608786986
mild_right_bias,0.95,8,150000,64.06666666666666,4.533333333333333,2.4704475629633293e-05,0.0007841148598928979,0.0037531431341718685,0.011195679549136332,0.004314343888065624,0.022442151157367005
mild_right_bias,0.95,9,1000,20.0,0.0,0.0002055000000000001,0.002686280141757372,0.0045553119893514075,0.004208333333333337,0.30240989591505235,0.3042887812677791
mild_right_bias,0.95,9,5000,74.0,4.0,7.170289575608984e-05,0.0017391805672575741,0.007203401653050297,0.007848655286979247,0.28208704723342676,0.2759003770965309
mild_right_bias,0.95,9,10000,75.0,2.9999999999999996,0.00020709205708047476,0.0012628415966984107,0.007436300928911714,0.007036557979608768,0.24466821049672693,0.24777965218736686
mild_right_bias,0.95,9,25000,66.8,3.6,7.849145786142236e-05,0.0008729673988278091,0.007086735651181731,0.007397778710524193,0.18153952548530164,0.1859965073666359
mild_right_bias,0.95,9,50000,56.4,2.9999999999999996,0.000129393095979341,0.0007365732246143048,0.0032179358413122563,0.01078372139041095,0.0994437794547846,0.1266474319086114
mild_right_bias,0.95,9,100000,60.0,3.6,9.51170830301995e-05,0.0007899539085372733,0.0017881083831299872,0.014542964171415236,0.028824860064905977,0.022641440437941574
mild_right_bias,0.95,9,150000,63.6,3.2666666666666666,0.00022341012366181023,0.0007185767990349842,0.003026417687177353,0.010865023680604656,0.009670403383347901,0.04691815201428651
mild_right_bias,0.99,0,1000,30.0,0.0,5.060000000000011e-05,0.0013456321339801627,0.0009586109026814759,0.0008416666666666673,0.39696937449660424,0.39746409774072045
mild_right_bias,0.99,0,5000,60.0,4.0,0.0003315990701776234,0.0007208632668294052,0.0012997247879093594,0.007330994093639851,0.3935923080582391,0.37320515986969616
mild_right_bias,0.99,0,10000,51.00000000000001,2.0,9.100964478859011e-05,0.0005005472997895682,0.0017897129548918895,0.005360098854188058,0.3899860491312465,0.3504345447554001
mild_right_bias,0.99,0,25000,61.599999999999994,1.2,5.095934532457075e-05,0.00039142240061725985,0.0022642012756696195,0.0015875063270634482,0.35935951244394576,0.3044211349625217
mild_right_bias,0.99,0,50000,55.8,1.2,2.7817428924270526e-05,0.0003139861878951106,0.001669442279167067,0.0042101312418270686,0.32465187057532535,0.2557841320662872
mild_right_bias,0.99,0,100000,53.6,0.8,1.3343539443960717e-05,0.00029533656307018037,0.0013122606112402832,0.0022982145794170974,0.2575787649369076,0.19748366045488033
mild_right_bias,0.99,0,150000,58.266666666666666,0.8666666666666667,9.47884694987855e-06,0.00029950015383469765,0.0009785997755687563,0.003977631098841296,0.1925487486046983,0.11148726461025053
mild_right_bias,0.99,1,1000,120.0,10.0,0.0008628671522543127,0.0022182395354728365,0.00105086622940777,0.0025293835514880437,0.3965447855757703,0.3928261718480765
mild_right_bias,0.99,1,5000,60.0,2.0,0.00011976381052719413,0.000743820992511441,0.0014539135953376473,0.00397211886706647,0.39307778159708295,0.37955332561141925
mild_right_bias,0.99,1,10000,72.0,1.0,1.3473468834696717e-05,0.0005679072125317427,0.0020665277690127496,0.0016296419043334764,0.3836246593627226,0.3638244354592644
mild_right_bias,0.99,1,25000,71.2,0.4,5.143604826865489e-05,0.0003661350338196791,0.0019892940622490475,0.0010238835645281733,0.35164800972252636,0.3609193004940861
mild_right_bias,0.99,1,50000,72.8,1.2,4.9910545525437555e-05,0.0002767307652795817,0.0018770227260194912,0.007572277063209141,0.30141610525773765,0.28991500238297524
mild_right_bias,0.99,1,100000,66.5,0.8,4.493301249594572e-05,0.0002584789962997253,0.0014203126156066652,0.0036931650004935293,0.23303900384881748,0.24726434818707263
mild_right_bias,0.99,1,150000,67.2,1.0,2.6949818954680183e-05,0.00025561680114661206,0.0011363237151517866,0.002811439235703067,0.1772297435758032,0.15699622457015255
mild_right_bias,0.99,2,1000,0.0,0.0,2.150000000000002e-05,0.0008797287081822449,0.0009613635123037752,0.0008416666666666673,0.3970854853720807,0.39746409774072045
mild_right_bias,0.99,2,5000,26.0,0.0,4.618000000000014e-05,0.0005749864958414223,0.0011735994872619857,0.0008416666666666673,0.3943747003764419,0.39746409774072045
mild_right_bias,0.99,2,10000,56.0,1.0,2.3829989987592492e-05,0.0005216116179660065,0.0018772705326985065,0.002429813689952562,0.38898171048969404,0.39305668619663314
mild_right_bias,0.99,2,25000,56.4,0.8,4.834053928258475e-05,0.0003518517262239394,0.0017714707537234992,0.004783084461449143,0.35934350061542736,0.33541937759360874
mild_right_bias,0.99,2,50000,55.6,0.6,2.1763229626867164e-05,0.0002637119480410277,0.0015441241859411245,0.005764402848808095,0.31951755654551445,0.30909706758659
mild_right_bias,0.99,2,100000,57.0,0.4,2.724144054613853e-05,0.00021669990732454386,0.0011509084689433162,0.002102667245883832,0.25298283431182694,0.2901402256533669
mild_right_bias,0.99,2,150000,58.13333333333333,0.4666666666666667,7.866045471982552e-06,0.0001942399969873583,0.001590373857205625,0.0024710966515621227,0.19779649405132194,0.22645233980190702
mild_right_bias,0.99,3,1000,10.0,10.0,0.0009418777740639716,0.0011910252425379468,0.0009806027174071002,0.006573234855289083,0.39702609073646095,0.3807712036847948
mild_right_bias,0.99,3,5000,74.0,2.0,0.00016716646758796472,0.0008820870272747706,0.0015529178399613277,0.005600854250960209,0.39279085438304207,0.36276138887141873
mild_right_bias,0.99,3,10000,70.0,1.0,2.645187892039158e-05,0.0006083330665063002,0.0023373302048925525,0.0028757250525079533,0.3835216885772658,0.35825097304794973
mild_right_bias,0.99,3,25000,72.0,0.4,3.6185682199270375e-05,0.0003825361653779213,0.002165378894389697,0.0012066601512538573,0.35198496194876405,0.35776522777890013
mild_right_bias,0.99,3,50000,74.8,0.4,7.572129946028378e-05,0.0002768689644007517,0.0017233972634699095,0.0028142272503315735,0.29698365811224875,0.32916172657194925
mild_right_bias,0.99,3,100000,71.7,0.8,1.0978701187186468e-06,0.00024339508846429994,0.0012469967679379125,0.0028827901055165106,0.21800814151126158,0.19329401507693142
mild_right_bias,0.99,3,150000,70.60000000000001,1.0666666666666667,6.431693149802631e-05,0.0002907194703507681,0.0013218491772243532,0.0048827151250247685,0.170574981373793,0.06655574618401823
mild_right_bias,0.99,4,1000,0.0,0.0,2.2500000000000015e-05,0.0008999549988749448,0.0009643566996494993,0.0008416666666666673,0.3970863494963015,0.39746409774072045
mild_right_bias,0.99,4,5000,68.0,2.0,0.00011252320021574324,0.0007912883395401325,0.0015062472043067211,0.0024138604970676656,0.3928364766046975,0.3929372187924431
mild_right_bias,0.99,4,10000,72.0,1.0,1.3425953774945376e-05,0.0005639941318946995,0.002233429631487545,0.00345588860658544,0.3842798599888691,0.37540755363705963
mild_right_bias,0.99,4,25000,59.6,0.8,1.8916296815274514e-05,0.0003446856976704154,0.0018132105529242617,0.0022584141022123053,0.35658733751304367,0.3387253120995319
mild_right_bias,0.99,4,50000,59.0,0.8,1.9564850121632504e-05,0.00027336134591481406,0.002009032655268403,0.003506344399752981,0.31784646164987646,0.30007288112189295
mild_right_bias,0.99,4,100000,64.5,0.6,7.259426349047471e-05,0.00023776305422450967,0.0014182683529837651,0.0018095310428900523,0.24041875596774345,0.2635691957185545
mild_right_bias,0.99,4,150000,65.46666666666667,0.5333333333333333,8.32135827987246e-05,0.00022105533028411866,0.0013229714187726037,0.0026422511910357805,0.179875659449145,0.22351170181429517
mild_right_bias,0.99,5,1000,20.0,0.0,3.750000000000004e-05,0.0011587652911612448,0.0009374226557235199,0.0008416666666666673,0.39705775168933655,0.39746409774072045
mild_right_bias,0.99,5,5000,42.0,5.999999999999999,0.0005180191508154633,0.0006654691726880408,0.0013047533374500053,0.008388893638017399,0.3940177751938223,0.3843923394300089
mild_right_bias,0.99,5,10000,52.0,4.0,0.0003425086091416261,0.0005085820376790429,0.0018418138268450478,0.009752373284825672,0.38818428764831,0.32747597218588126
mild_right_bias,0.99,5,25000,52.4,2.0,0.00010602778669002721,0.0004486655970711673,0.0019681208799064037,0.003191180682616463,0.3650785988442719,0.2570554647559589
mild_right_bias,0.99,5,50000,60.2,1.2,3.138971321613171e-05,0.00037652370235130946,0.001719037277729523,0.0031282285442933155,0.31988038228314425,0.24262062223650424
mild_right_bias,0.99,5,100000,67.9,0.9,3.149510943217804e-05,0.00030507690881179306,0.0017026232449516402,0.0034255194071562828,0.23354663445747215,0.20703736838314749
mild_right_bias,0.99,5,150000,61.46666666666667,0.8666666666666667,4.5160342461797454e-05,0.0002886037034991696,0.0010948410314219244,0.003832344075570489,0.1898101476593311,0.13311702641388734
mild_right_bias,0.99,6,1000,20.0,0.0,4.1300000000000035e-05,0.0012163565760088617,0.0009529654927013573,0.0008416666666666673,0.39702233792706365,0.39746409774072045
mild_right_bias,0.99,6,5000,46.0,0.0,6.734000000000025e-05,0.0006939168791721352,0.0013418997517240933,0.0008416666666666673,0.39361717155914594,0.39746409774072045
mild_right_bias,0.99,6,10000,72.0,0.0,9.22999999999998e-05,0.000574178275451112,0.002211254980626741,0.0008416666666666673,0.38516728959014385,0.39746409774072045
mild_right_bias,0.99,6,25000,63.6,0.8,1.1235419715934815e-06,0.0003434414949514804,0.0019735712759694555,0.00843141298061838,0.35712321666353924,0.36432187256844334
mild_right_bias,0.99,6,50000,66.4,1.4,9.237460227359134e-05,0.00029416161136366887,0.0022788521501163283,0.004334539431816731,0.31215583254370155,0.25589154185948393
mild_right_bias,0.99,6,100000,65.0,1.2,4.9460590505562285e-05,0.0002951796553217313,0.0016432335526967805,0.004201390748803667,0.23966921984930192,0.16660482664010448
mild_right_bias,0.99,6,150000,63.733333333333334,0.9333333333333333,1.0696538408044853e-05,0.0002977546275145315,0.0009103933865067018,0.00212867834801402,0.18786337553624757,0.15473661290971022
mild_right_bias,0.99,7,1000,80.0,0.0,9.770000000000002e-05,0.0018677088316972684,0.0009500322805783007,0.0008416666666666673,0.396801581017705,0.39746409774072045
