case_id,family,seed,context,observed_cue,eval_weight,method,estimated_action,latent_oracle_action,action_disagreement_with_latent_oracle,teleport_action_selected,policy_regret,heldout_long_horizon_value_mse,calibration_error,teleport_q_overestimation,teleport_q_underestimation,exact_safe_q,exact_teleport_q,estimated_safe_q,estimated_teleport_q
cue_noisy_seed1,cue_noisy,1,bad,cue_b,0.7142857142857143,history_trl_log,safe,safe,False,False,0.0,0.03255076125,0.127575,0.25515,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.4374
cue_noisy_seed1,cue_noisy,1,bad,cue_b,0.7142857142857143,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.03255076125000004,0.1275750000000002,0.25515000000000015,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000003,0.4374000000000002
cue_noisy_seed1,cue_noisy,1,bad,cue_b,0.7142857142857143,history_model_dp,safe,safe,False,False,0.0,0.03255076125,0.127575,0.25515,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.4374
cue_noisy_seed1,cue_noisy,1,bad,cue_b,0.7142857142857143,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.18225000000000002
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,observation_empirical_model_dp,safe,safe,False,False,0.0,0.03386642550619833,0.13923409090909084,0.25956818181818175,0.0,0.6561000000000001,0.18225000000000002,0.675,0.4418181818181818
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,observation_trl_log,safe,safe,False,False,0.0,0.03386642550619833,0.13923409090909084,0.25956818181818175,0.0,0.6561000000000001,0.18225000000000002,0.675,0.4418181818181818
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,history_mc_only,safe,safe,False,False,0.0,0.23184113625000008,0.4191750000000001,0.0,0.18225000000000002,0.6561000000000001,0.18225000000000002,0.0,0.0
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,history_trl_log,safe,safe,False,False,0.0,0.03255076125,0.127575,0.25515,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.4374
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.03255076125000004,0.1275750000000002,0.25515000000000015,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000003,0.4374000000000002
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,history_model_dp,safe,safe,False,False,0.0,0.03255076125,0.127575,0.25515,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.4374
cue_noisy_seed1,cue_noisy,1,bad,cue_g,0.2857142857142857,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.18225000000000002
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.016607531250000005,0.09112500000000001,0.0,0.18225000000000002,0.6561000000000001,0.69255,0.6561000000000001,0.5103
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.016607531249999943,0.09112499999999996,0.0,0.1822499999999997,0.6561000000000001,0.69255,0.6561000000000003,0.5103000000000003
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.016607531250000005,0.09112500000000001,0.0,0.18225000000000002,0.6561000000000001,0.69255,0.6561000000000001,0.5103
cue_noisy_seed2,cue_noisy,2,good,cue_g,0.7857142857142857,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.08038045124999997,0.20047499999999996,0.0,0.4009499999999999,0.6561000000000001,0.69255,0.6561000000000001,0.2916000000000001
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.08038045124999994,0.20047500000000004,0.0,0.40094999999999986,0.6561000000000001,0.69255,0.6561000000000003,0.29160000000000014
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.08038045124999997,0.20047499999999996,0.0,0.4009499999999999,0.6561000000000001,0.69255,0.6561000000000001,0.2916000000000001
cue_noisy_seed2,cue_noisy,2,good,cue_b,0.21428571428571427,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,observation_empirical_model_dp,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,observation_trl_log,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,history_mc_only,safe,safe,False,False,0.0,0.22121231625000007,0.3827250000000001,0.0,0.10935,0.6561000000000001,0.10935,0.0,0.0
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,history_trl_log,safe,safe,False,False,0.0,0.016607531250000016,0.09112500000000004,0.18225000000000008,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.2916000000000001
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.016607531250000026,0.09112500000000018,0.18225000000000013,0.0,0.6561000000000001,0.10935,0.6561000000000003,0.29160000000000014
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,history_model_dp,safe,safe,False,False,0.0,0.016607531250000016,0.09112500000000004,0.18225000000000008,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.2916000000000001
cue_noisy_seed2,cue_noisy,2,bad,cue_b,0.7857142857142857,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.10935
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,observation_empirical_model_dp,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,observation_trl_log,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,history_mc_only,safe,safe,False,False,0.0,0.22121231625000007,0.3827250000000001,0.0,0.10935,0.6561000000000001,0.10935,0.0,0.0
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,history_trl_log,safe,safe,False,False,0.0,0.08038045124999998,0.200475,0.40095,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.5103
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.08038045125000012,0.20047500000000026,0.4009500000000003,0.0,0.6561000000000001,0.10935,0.6561000000000003,0.5103000000000003
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,history_model_dp,safe,safe,False,False,0.0,0.08038045124999998,0.200475,0.40095,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.5103
cue_noisy_seed2,cue_noisy,2,bad,cue_g,0.21428571428571427,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.10935
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.03255076125,0.127575,0.0,0.25515,0.6561000000000001,0.69255,0.6561000000000001,0.4374
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.032550761249999956,0.12757500000000002,0.0,0.2551499999999998,0.6561000000000001,0.69255,0.6561000000000003,0.4374000000000002
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.03255076125,0.127575,0.0,0.25515,0.6561000000000001,0.69255,0.6561000000000001,0.4374
cue_noisy_seed3,cue_noisy,3,good,cue_g,0.7142857142857143,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.053808401249999985,0.16402499999999998,0.0,0.32804999999999995,0.6561000000000001,0.69255,0.6561000000000001,0.36450000000000005
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.05380840124999995,0.16402500000000003,0.0,0.32804999999999984,0.6561000000000001,0.69255,0.6561000000000003,0.36450000000000016
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.053808401249999985,0.16402499999999998,0.0,0.32804999999999995,0.6561000000000001,0.69255,0.6561000000000001,0.36450000000000005
cue_noisy_seed3,cue_noisy,3,good,cue_b,0.2857142857142857,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,observation_empirical_model_dp,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,observation_trl_log,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,history_mc_only,safe,safe,False,False,0.0,0.22121231625000007,0.3827250000000001,0.0,0.10935,0.6561000000000001,0.10935,0.0,0.0
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,history_trl_log,safe,safe,False,False,0.0,0.03255076125000001,0.12757500000000002,0.25515000000000004,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.36450000000000005
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.03255076125000004,0.1275750000000002,0.25515000000000015,0.0,0.6561000000000001,0.10935,0.6561000000000003,0.36450000000000016
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,history_model_dp,safe,safe,False,False,0.0,0.03255076125000001,0.12757500000000002,0.25515000000000004,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.36450000000000005
cue_noisy_seed3,cue_noisy,3,bad,cue_b,0.7142857142857143,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.10935
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,observation_empirical_model_dp,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,observation_trl_log,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,history_mc_only,safe,safe,False,False,0.0,0.22121231625000007,0.3827250000000001,0.0,0.10935,0.6561000000000001,0.10935,0.0,0.0
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,history_trl_log,safe,safe,False,False,0.0,0.053808401250000006,0.164025,0.32805,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.4374
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.053808401250000054,0.1640250000000002,0.3280500000000002,0.0,0.6561000000000001,0.10935,0.6561000000000003,0.4374000000000002
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,history_model_dp,safe,safe,False,False,0.0,0.053808401250000006,0.164025,0.32805,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.4374
cue_noisy_seed3,cue_noisy,3,bad,cue_g,0.2857142857142857,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.10935
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.03161182732438017,0.13481590909090907,0.0,0.2507318181818182,0.6561000000000001,0.69255,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.03161182732438017,0.13481590909090907,0.0,0.2507318181818182,0.6561000000000001,0.69255,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.06643012499999998,0.18224999999999997,0.0,0.36449999999999994,0.6561000000000001,0.69255,0.6561000000000001,0.32805000000000006
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.06643012499999994,0.18225000000000002,0.0,0.3644999999999998,0.6561000000000001,0.69255,0.6561000000000003,0.3280500000000002
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.06643012499999998,0.18224999999999997,0.0,0.36449999999999994,0.6561000000000001,0.69255,0.6561000000000001,0.32805000000000006
cue_noisy_seed4,cue_noisy,4,good,cue_g,0.6071428571428571,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.03161182732438017,0.13481590909090907,0.0,0.2507318181818182,0.6561000000000001,0.69255,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.03161182732438017,0.13481590909090907,0.0,0.2507318181818182,0.6561000000000001,0.69255,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.01062881999999999,0.07289999999999996,0.0,0.14579999999999993,0.6561000000000001,0.69255,0.6561000000000001,0.5467500000000001
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.010628819999999957,0.07289999999999996,0.0,0.1457999999999997,0.6561000000000001,0.69255,0.6561000000000003,0.5467500000000003
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.01062881999999999,0.07289999999999996,0.0,0.14579999999999993,0.6561000000000001,0.69255,0.6561000000000001,0.5467500000000001
cue_noisy_seed4,cue_noisy,4,good,cue_b,0.39285714285714285,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,observation_empirical_model_dp,safe,safe,False,False,0.0,0.03386642550619833,0.13923409090909084,0.25956818181818175,0.0,0.6561000000000001,0.18225000000000002,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,observation_trl_log,safe,safe,False,False,0.0,0.03386642550619833,0.13923409090909084,0.25956818181818175,0.0,0.6561000000000001,0.18225000000000002,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,history_mc_only,safe,safe,False,False,0.0,0.23184113625000008,0.4191750000000001,0.0,0.18225000000000002,0.6561000000000001,0.18225000000000002,0.0,0.0
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,history_trl_log,safe,safe,False,False,0.0,0.06643012500000002,0.18225000000000002,0.36450000000000005,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.5467500000000001
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.0664301250000001,0.18225000000000025,0.36450000000000027,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000003,0.5467500000000003
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,history_model_dp,safe,safe,False,False,0.0,0.06643012500000002,0.18225000000000002,0.36450000000000005,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.5467500000000001
cue_noisy_seed4,cue_noisy,4,bad,cue_b,0.6071428571428571,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.18225000000000002
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,observation_empirical_model_dp,safe,safe,False,False,0.0,0.03386642550619833,0.13923409090909084,0.25956818181818175,0.0,0.6561000000000001,0.18225000000000002,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,observation_trl_log,safe,safe,False,False,0.0,0.03386642550619833,0.13923409090909084,0.25956818181818175,0.0,0.6561000000000001,0.18225000000000002,0.675,0.4418181818181818
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,history_mc_only,safe,safe,False,False,0.0,0.23184113625000008,0.4191750000000001,0.0,0.18225000000000002,0.6561000000000001,0.18225000000000002,0.0,0.0
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,history_trl_log,safe,safe,False,False,0.0,0.010628820000000006,0.07290000000000002,0.14580000000000004,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.32805000000000006
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.010628820000000021,0.07290000000000019,0.14580000000000015,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000003,0.3280500000000002
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,history_model_dp,safe,safe,False,False,0.0,0.010628820000000006,0.07290000000000002,0.14580000000000004,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.32805000000000006
cue_noisy_seed4,cue_noisy,4,bad,cue_g,0.39285714285714285,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.18225000000000002,0.6561000000000001,0.18225000000000002
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.042515279999999975,0.14579999999999996,0.0,0.2915999999999999,0.6561000000000001,0.69255,0.6561000000000001,0.4009500000000001
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.04251527999999996,0.14580000000000004,0.0,0.29159999999999986,0.6561000000000001,0.69255,0.6561000000000003,0.40095000000000014
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.042515279999999975,0.14579999999999996,0.0,0.2915999999999999,0.6561000000000001,0.69255,0.6561000000000001,0.4009500000000001
cue_insufficient_seed0,cue_insufficient,0,good,cue_x,1.0,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,observation_empirical_model_dp,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,observation_trl_log,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,history_mc_only,safe,safe,False,False,0.0,0.22121231625000007,0.3827250000000001,0.0,0.10935,0.6561000000000001,0.10935,0.0,0.0
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,history_trl_log,safe,safe,False,False,0.0,0.04251528000000002,0.14580000000000004,0.2916000000000001,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.4009500000000001
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,history_mc_plus_trl_log,safe,safe,False,False,0.0,0.04251528000000004,0.14580000000000018,0.29160000000000014,0.0,0.6561000000000001,0.10935,0.6561000000000003,0.40095000000000014
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,history_model_dp,safe,safe,False,False,0.0,0.04251528000000002,0.14580000000000004,0.2916000000000001,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.4009500000000001
cue_insufficient_seed0,cue_insufficient,0,bad,cue_x,1.0,latent_oracle_dp,safe,safe,False,False,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.10935,0.6561000000000001,0.10935
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,observation_empirical_model_dp,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,observation_trl_log,safe,teleport,True,False,0.03644999999999987,0.04152110624999999,0.15322499999999994,0.0,0.28755,0.6561000000000001,0.69255,0.675,0.405
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,history_mc_only,safe,teleport,True,False,0.03644999999999987,0.4550463562500001,0.6743250000000001,0.0,0.69255,0.6561000000000001,0.69255,0.0,0.0
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,history_trl_log,safe,teleport,True,False,0.03644999999999987,0.042515279999999975,0.14579999999999996,0.0,0.2915999999999999,0.6561000000000001,0.69255,0.6561000000000001,0.4009500000000001
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,history_mc_plus_trl_log,safe,teleport,True,False,0.03644999999999987,0.04251527999999996,0.14580000000000004,0.0,0.29159999999999986,0.6561000000000001,0.69255,0.6561000000000003,0.40095000000000014
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,history_model_dp,safe,teleport,True,False,0.03644999999999987,0.042515279999999975,0.14579999999999996,0.0,0.2915999999999999,0.6561000000000001,0.69255,0.6561000000000001,0.4009500000000001
cue_insufficient_seed1,cue_insufficient,1,good,cue_x,1.0,latent_oracle_dp,teleport,teleport,False,True,0.0,0.0,0.0,0.0,0.0,0.6561000000000001,0.69255,0.6561000000000001,0.69255
cue_insufficient_seed1,cue_insufficient,1,bad,cue_x,1.0,observation_empirical_model_dp,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
cue_insufficient_seed1,cue_insufficient,1,bad,cue_x,1.0,observation_trl_log,safe,safe,False,False,0.0,0.043883066250000005,0.15727499999999997,0.29565,0.0,0.6561000000000001,0.10935,0.675,0.405
